Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
49; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215733
50; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215733
51; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215734
52; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215734
53; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215734
54; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215735
55; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215735
56; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215736
57; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215736
58; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215736
59; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215737
60; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215737
61; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 25; 24; 20210711215738
62; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 24; 25; 24; 20210711215738
63; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215738
64; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215739
65; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215739
66; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215740
67; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215740
68; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 25; 20210711215741
69; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215741
70; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215741
71; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215742
72; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215742
73; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215743
74; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 25; 24; 20210711215743
75; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215743
76; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 24; 24; 24; 20210711215744
